#emoji, mean, std, frequency
# FACE WITH TEARS OF JOY	Emoticons
# DISAPPOINTED FACE	Emoticons
😞	-0.47368421052631576	3.6358262185168386	532
# SMILING FACE WITH OPEN MOUTH AND TIGHTLY-CLOSED EYES	Emoticons
😆	1.6470588235294117	2.9654407089095236	527
# FACE WITH STUCK-OUT TONGUE AND TIGHTLY-CLOSED EYES	Emoticons
😝	1.7016129032258065	2.846842729687652	496
# SLEEPY FACE	Emoticons
😪	-0.3236514522821577	3.5227507091777603	482
# REPLACEMENT CHARACTER	Specials
�	0.3474576271186441	2.560710701944286	472
# TIRED FACE	Emoticons
😫	-0.582441113490364	3.5896520374187206	467
# SMILING FACE WITH OPEN MOUTH AND COLD SWEAT	Emoticons
😅	0.7186147186147186	3.4217979354863304	462
# FISTED HAND SIGN	Miscellaneous Symbols and Pictographs
👊	0.9170305676855895	3.3587684767319588	458
# SKULL	Miscellaneous Symbols and Pictographs
💀	-0.8333333333333334	3.315081610137425	456
# GRINNING FACE	Emoticons
😀	2.287015945330296	2.5718982428353834	439
# KISSING FACE WITH CLOSED EYES	Emoticons
😚	2.858490566037736	2.1845887279504943	424
# SMILING CAT FACE WITH HEART-SHAPED EYES	Emoticons
😻	2.4940047961630696	2.429946566598484	417
# COPYRIGHT SIGN	Latin-1 Supplement
©	0.47115384615384615	2.411737048626151	416
# EYES	Miscellaneous Symbols and Pictographs
👀	0.25365853658536586	2.8651052473730676	410
# HEART WITH ARROW	Miscellaneous Symbols and Pictographs
💘	2.7544303797468355	2.2111224864797316	395
# ROOSTER	Miscellaneous Symbols and Pictographs
🐓	0.11458333333333333	1.9651642831382377	384
# HOT BEVERAGE	Miscellaneous Symbols
☕	0.9842931937172775	2.7217880629445017	382
# WAVING HAND SIGN	Miscellaneous Symbols and Pictographs
👋	1.6649214659685865	2.9856155791565935	382
# RAISED HAND	Dingbats
✋	0.5079365079365079	3.50301313628793	378
# CONFETTI BALL	Miscellaneous Symbols and Pictographs
🎊	2.909090909090909	2.2218548824028317	363
# SLICE OF PIZZA	Miscellaneous Symbols and Pictographs
🍕	1.6818181818181819	2.371926022845409	352
# SNOWFLAKE	Dingbats
❄	2.0401146131805157	2.6675586831104634	349
# DISAPPOINTED BUT RELIEVED FACE	Emoticons
😥	0.49266862170087977	3.444248753603416	341
# CONFUSED FACE	Emoticons
😕	-1.6	3.2146722456665504	340
# COLLISION SYMBOL	Miscellaneous Symbols and Pictographs
💥	0.5957446808510638	2.0652237325556815	329
# BROKEN HEART	Miscellaneous Symbols and Pictographs
💔	-0.4878048780487805	3.328531143264777	328
# FACE WITH LOOK OF TRIUMPH	Emoticons
😤	-0.8440366972477065	3.357881718851491	327
# SMILING FACE WITH HORNS	Emoticons
😈	1.0707692307692307	3.1040283046351766	325
# BLACK RIGHT-POINTING POINTER	Geometric Shapes
►	0.6523076923076923	2.474305353477723	325
# AIRPLANE	Dingbats
✈	1.6770186335403727	2.277632214111484	322
# TOP WITH UPWARDS ARROW ABOVE	Miscellaneous Symbols and Pictographs
🔝	1.9141914191419143	2.595864302098603	303
# FACE WITH OPEN MOUTH AND COLD SWEAT	Emoticons
😰	-0.07947019867549669	3.696289850608027	302
# SOCCER BALL	Miscellaneous Symbols
⚽	2.488294314381271	2.316661354862097	299
# EXPRESSIONLESS FACE	Emoticons
😑	-1.2575250836120402	3.1416772082454525	299
# CROWN	Miscellaneous Symbols and Pictographs
👑	2.8053691275167787	2.1540592314209253	298
# CAT FACE WITH TEARS OF JOY	Emoticons
😹	0.5694915254237288	3.3910777366539206	295
# WHITE RIGHT POINTING BACKHAND INDEX	Miscellaneous Symbols and Pictographs
👉	1.5753424657534247	2.45182519779152	292
# LEAF FLUTTERING IN WIND	Miscellaneous Symbols and Pictographs
🍃	1.5257731958762886	2.638960472359662	291
# WRAPPED PRESENT	Miscellaneous Symbols and Pictographs
🎁	3.0694444444444446	2.019532322709675	288
# ANGRY FACE	Emoticons
😠	-1.2083333333333333	3.4376893887222177	288
# PENGUIN	Miscellaneous Symbols and Pictographs
🐧	1.8450704225352113	2.2837323498485746	284
# WHITE STAR	Miscellaneous Symbols
☆	1.7304964539007093	2.1989018297958696	282
# FOUR LEAF CLOVER	Miscellaneous Symbols and Pictographs
🍀	1.1510791366906474	1.9924810789195695	278
# BALLOON	Miscellaneous Symbols and Pictographs
🎈	2.9025270758122743	1.9098530677100873	277
# FATHER CHRISTMAS	Miscellaneous Symbols and Pictographs
🎅	1.2846715328467153	2.0750478144503837	274
# FACE WITH COLD SWEAT	Emoticons
😓	-0.32234432234432236	3.5267858851902143	273
# PERSEVERING FACE	Emoticons
😣	-0.8560885608856088	3.633275617361579	271
# NEUTRAL FACE	Emoticons
😐	-1.5703703703703704	3.0050346414241424	270
# RAISED FIST	Dingbats
✊	1.7333333333333334	2.8834136148104164	270
# FEARFUL FACE	Emoticons
😨	-0.5650557620817844	3.367299296289823	269
# CONFOUNDED FACE	Emoticons
😖	-0.6268656716417911	3.5527404637619417	268
# SLEEPING SYMBOL	Miscellaneous Symbols and Pictographs
💤	1.4981273408239701	2.88139392483507	267
# BEATING HEART	Miscellaneous Symbols and Pictographs
💓	2.687258687258687	2.3196890632300957	259
# THUMBS DOWN SIGN	Miscellaneous Symbols and Pictographs
👎	-0.7596899224806202	3.5014397787206004	258
# SPLASHING SWEAT SYMBOL	Miscellaneous Symbols and Pictographs
💦	1.9047619047619047	2.9043715584717913	252
# HEAVY CHECK MARK	Dingbats
✔	1.0923694779116466	2.6758442739340254	249
# FACE WITH MEDICAL MASK	Emoticons
😷	-0.6829268292682927	3.467191345154509	246
# HIGH VOLTAGE SIGN	Miscellaneous Symbols
⚡	0.7154471544715447	1.9106901881714968	246
# HAPPY PERSON RAISING ONE HAND	Emoticons
