# Sentiment from ML Senticon, converted to ili
# normalized form -4 to +4
i850	2.0
i851	0.0
i852	2.0
i853	2.0
i854	1.5
i855	2.5
i856	-0.5
i857	-1.0
i858	0.5
i859	1.0
i860	0.5
i861	0.5
i862	1.5
i863	-0.5
i864	0.5
i865	0.0
i866	0.5
i867	1.0
i868	0.5
i869	0.5
i870	0.5
i871	0.0
i872	0.5
i873	-1.5
i874	0.0
i875	2.5
i876	2.0
i877	2.0
i878	1.5
i879	1.5
i880	2.0
i881	2.5
i882	1.5
i883	0.0
i884	1.5
i885	0.5
i886	0.0
i887	-3.0
i888	2.0
i889	2.5
i890	2.0
i891	1.0
i892	0.5
i893	1.0
i894	0.5
i895	1.0
i896	-0.5
i897	1.0
i898	0.5
i899	0.5
i900	3.5
i901	3.5
i902	3.0
i903	3.0
i904	2.5
i905	3.0
i906	4.0
i907	3.0
i908	3.0
i909	2.0
i910	3.5
i911	3.0
i912	3.0
i913	3.0
i914	-3.0
i915	-2.0
i916	-1.0
i917	-1.0
i918	2.0
i919	0.0
i920	2.5
i921	1.5
i922	2.5
i923	-2.0
i924	-1.0
i925	-2.0
i926	1.5
i927	2.5
i928	2.0
i929	1.0
i930	-1.5
i931	0.0
i932	0.0
i933	0.0
i934	0.5
i935	0.5
i936	0.0
i937	0.5
i938	2.5
i939	1.5
i940	2.5
i941	0.0
i942	-1.0
i943	1.5
i944	0.5
i945	-0.5
i946	1.5
i947	0.0
i948	1.5
i949	1.5
i950	0.0
i951	3.5
i952	2.5
i953	4.0
i954	-2.0
i955	0.0
i956	2.0
i957	3.0
i958	2.5
i959	-3.0
i960	-1.5
i961	-2.0
i962	1.0
i963	2.5
i964	2.0
i965	1.5
i966	1.0
i967	-3.0
i968	0.0
i969	-2.0
i970	2.0
i971	-2.0
i972	0.0
i973	0.0
i974	1.0
i975	0.0
i976	0.0
i977	0.0
i978	1.0
i979	0.0
i980	2.0
i981	1.5
i982	1.5
i983	1.5
i984	1.5
i985	1.5
i986	1.0
i987	2.0
i988	0.0
i989	0.5
i990	2.0
i991	1.5
i992	1.5
i993	1.5
i994	2.0
i995	1.0
i996	2.0
i997	1.5
i998	0.0
i999	1.5
i1000	2.0
i1001	0.5
i1002	1.0
i1003	1.5
i1004	1.5
i1005	1.5
i1006	-2.0
i1007	-2.0
i1008	-2.0
i1009	1.0
i1010	1.5
i1011	-2.0
i1012	0.5
i1013	2.0
i1014	1.5
i1015	0.5
i1016	1.0
i1017	0.0
i1018	0.5
i1019	0.0
i1020	0.0
i1021	0.5
i1022	2.0
i1023	-0.5
i1024	1.5
i1025	1.0
i1026	-1.0
i1027	2.5
i1028	1.0
i1029	1.0
i1030	2.0
i1031	-3.0
i1032	-2.0
i1033	-1.0
i1034	-3.0
i1035	2.0
i1036	-3.0
i1037	-2.5
i1038	-1.5
i1039	-4.0
i1040	-3.0
i1041	-4.0
i1042	-1.5
i1043	-2.5
i1044	-0.5
i1045	-1.0
i1046	-2.0
i1047	-3.0
i1048	-1.5
i1049	-1.5
i1050	-2.0
i1051	2.5
i1052	0.0
i1053	0.0
i1054	1.0
i1055	-1.0
i1056	2.0
i1057	1.0
i1058	-1.0
i1059	0.0
i1060	0.5
i1061	0.5
i1062	0.5
i1063	0.0
i1064	0.5
i1065	1.0
i1066	1.0
i1067	2.0
i1068	1.5
i1069	0.5
i1070	-0.5
i1071	1.5
i1072	-0.5
i1073	1.0
i1074	-1.0
i1075	0.5
i1076	0.5
i1077	0.0
i1078	0.5
i1079	-0.5
i1080	0.0
i1081	0.5
i1082	0.0
i1083	-0.5
i1084	-0.5
i1085	0.0
i1086	1.0
i1087	0.5
i1088	0.5
i1089	-0.5
i1090	0.0
i1091	0.0
i1092	0.5
i1093	0.0
i1094	0.5
i1095	1.5
i1096	1.0
i1097	1.5
i1098	0.0
i1099	2.0
i1100	2.5
i1101	-0.5
i1102	-3.0
i1103	-1.5
i1104	-1.0
i1105	-2.0
i1106	-4.0
i1107	0.0
i1108	0.0
i1109	0.0
i1110	0.0
i1111	0.0
i1112	0.0
i1113	0.0
i1114	0.0
i1115	0.0
i1116	-1.0
i1117	-0.5
i1118	0.0
i1119	0.0
i1120	0.0
i1121	-0.5
i1122	-0.5
i1123	0.0
i1124	-0.5
i1125	0.0
i1126	0.5
i1127	0.5
i1128	0.0
i1129	0.0
i1130	0.0
i1131	0.0
i1132	0.0
i1133	-0.5
i1134	0.5
i1135	1.5
i1136	0.0
i1137	-1.0
i1138	0.5
i1139	0.0
i1140	0.0
i1141	0.0
i1142	0.0
i1143	-0.5
i1144	-0.5
i1145	-0.5
i1146	0.0
i1147	0.0
i1148	0.0
i1149	0.0
i1150	0.0
i1151	1.0
i1152	1.0
i1153	1.0
i1154	0.5
i1155	0.5
i1156	0.5
i1157	1.0
i1158	-0.5
i1159	0.5
i1160	-0.5
i1161	0.0
i1162	-0.5
i1163	-1.5
i1164	-0.5
i1165	-0.5
i1166	0.0
i1167	0.5
i1168	1.0
i1169	0.5
i1170	0.5
i1171	0.0
i1172	-0.5
i1173	0.0
i1174	0.0
i1175	-2.0
i1176	-0.5
i1177	-1.5
i1178	0.0
i1179	-0.5
i1180	-0.5
i1181	0.0
i1182	-0.5
i1183	-0.5
i1184	-0.5
i1185	-1.5
i1186	0.0
i1187	0.0
i1188	0.0
i1189	-0.5
i1190	0.0
i1191	0.0
i1192	-0.5
i1193	1.0
i1194	2.0
i1195	0.0
i1196	3.5
i1197	3.5
i1198	4.0
i1199	2.5
i1200	2.5
i1201	3.5
i1202	4.0
i1203	3.5
i1204	3.5
i1205	3.5
i1206	3.0
i1207	2.5
i1208	3.0
i1209	3.0
i1210	3.0
i1211	3.0
i1212	-4.0
i1213	-1.0
i1214	-4.0
i1215	-2.0
i1216	-3.5
i1217	-3.0
i1218	-1.5
i1219	-1.5
i1220	-2.0
i1221	-4.0
i1222	1.0
i1223	1.5
i1224	-0.5
i1225	1.0
i1226	-1.5
i1227	0.0
i1228	0.5
i1229	0.0
i1230	0.0
i1231	0.0
i1232	3.5
i1233	3.5
i1234	-2.0
i1235	-3.0
i1236	-3.5
i1237	0.0
i1238	-2.0
i1239	0.0
i1240	-2.0
i1241	-1.0
i1242	-1.0
i1243	-1.0
i1244	-2.0
i1245	-2.0
i1246	-2.0
i1247	4.0
i1248	4.0
i1249	-2.5
i1250	-2.0
i1251	3.5
i1252	2.5
i1253	2.5
i1254	2.5
i1255	1.5
i1256	4.0
i1257	3.5
i1258	2.5
i1259	2.5
i1260	2.5
i1261	1.0
i1262	1.0
i1263	0.0
i1264	-0.5
i1265	0.5
i1266	0.5
i1267	3.0
i1268	1.0
i1269	3.5
i1270	2.0
i1271	0.0
i1272	-1.0
i1273	1.0
i1274	2.5
i1275	-0.5
i1276	1.5
i1277	1.0
i1278	2.0
i1279	2.5
i1280	2.5
i1281	-1.5
i1282	0.5
i1283	0.0
i1284	0.5
i1285	0.5
i1286	0.0
i1287	0.5
i1288	0.0
i1289	0.0
i1290	0.0
i1291	0.5
i1292	2.0
i1293	1.0
i1294	1.5
i1295	2.0
i1296	1.5
i1297	1.0
i1298	1.5
i1299	0.5
i1300	1.5
i1301	-1.0
i1302	2.0
i1303	1.0
i1304	-1.0
i1305	-1.5
i1306	0.0
i1307	-0.5
i1308	0.0
i1309	0.0
i1310	0.0
i1311	0.0
i1312	0.5
i1313	0.0
i1314	0.0
i1315	0.5
i1316	0.0
i1317	0.0
i1318	0.0
i1319	0.0
i1320	0.0
i1321	0.0
i1322	0.0
i1323	0.0
i1324	0.0
i1325	0.0
i1326	0.0
i1327	0.0
i1328	0.0
i1329	0.5
i1330	0.5
i1331	0.5
i1332	0.5
i1333	1.0
i1334	0.0
i1335	0.0
i1336	0.5
i1337	0.0
i1338	-0.5
i1339	-1.0
i1340	1.5
i1341	-1.0
i1342	-1.0
i1343	0.5
i1344	0.0
i1345	0.0
i1346	0.0
i1347	0.0
i1348	0.0
i1349	-0.5
i1350	0.5
i1351	-0.5
i1352	0.0
i1353	1.0
i1354	0.0
i1355	0.0
i1356	-0.5
i1357	-0.5
i1358	-0.5
i1359	0.5
i1360	-0.5
i1361	0.0
i1362	0.0
i1363	-1.5
i1364	-0.5
i1365	-1.0
i1366	-1.0
i1367	-1.0
i1368	-2.5
i1369	-2.5
i1370	-2.5
i1371	-0.5
i1372	-3.0
i1373	-2.5
i1374	-1.0
i1375	-2.0
i1376	0.0
i1377	-2.5
i1378	-1.5
i1379	1.5
i1380	1.5
i1381	1.0
i1382	0.5
i1383	0.5
i1384	0.5
i1385	0.0
i1386	-0.5
i1387	0.5
i1388	-1.0
i1389	-1.0
i1390	1.5
i1391	1.0
i1392	-2.0
i1393	-2.0
i1394	-2.0
i1395	-1.0
i1396	-2.0
i1397	1.0
i1398	-3.0
i1399	-2.0
i1400	-1.0
i1401	-2.0
i1402	0.0
i1403	0.0
i1404	-1.0
i1405	-2.0
i1406	-2.0
i1407	1.0
i1408	2.0
i1409	1.5
i1410	1.0
i1411	2.0
i1412	1.5
i1413	1.5
i1414	1.5
i1415	0.0
i1416	0.5
i1417	0.0
i1418	-0.5
i1419	-0.5
i1420	0.0
i1421	0.0
i1422	0.0
i1423	-1.0
i1424	0.0
i1425	0.0
i1426	-1.0
i1427	-0.5
i1428	-0.5
i1429	0.0
i1430	0.5
i1431	0.0
i1432	-2.0
i1433	0.5
i1434	0.0
i1435	0.0
i1436	0.5
i1437	1.5
i1438	2.0
i1439	0.0
i1440	0.5
i1441	2.0
i1442	1.5
i1443	0.5
i1444	2.0
i1445	1.5
i1446	1.0
i1447	1.5
i1448	1.5
i1449	1.5
i1450	1.5
i1451	-0.5
i1452	0.0
i1453	0.0
i1454	0.0
i1455	0.0
i1456	0.0
i1457	0.0
i1458	-1.0
i1459	-1.0
i1460	-0.5
i1461	1.0
i1462	-1.0
i1463	0.0
i1464	1.0
i1465	1.0
i1466	1.0
i1467	0.5
i1468	0.5
i1469	1.5
i1470	0.5
i1471	0.0
i1472	0.5
i1473	0.0
i1474	0.0
i1475	0.0
i1476	0.0
i1477	0.0
i1478	-2.0
i1479	1.5
i1480	0.5
i1481	0.5
i1482	0.5
i1483	-1.0
i1484	-2.0
i1485	-1.0
i1486	-2.0
i1487	-2.0
i1488	-0.5
i1489	-2.0
i1490	1.0
i1491	-3.0
i1492	-1.0
i1493	-1.0
i1494	0.0
i1495	-0.5
i1496	0.0
i1497	1.5
i1498	1.0
i1499	-1.0
i1500	0.0
i1501	-2.0
i1502	-0.5
i1503	0.0
i1504	0.0
i1505	0.0
i1506	0.5
i1507	0.0
i1508	-1.0
i1509	0.5
i1510	-0.5
i1511	1.5
i1512	1.5
i1513	2.0
i1514	1.5
i1515	1.0
i1516	1.0
i1517	1.5
i1518	1.0
i1519	0.5
i1520	1.5
i1521	1.5
i1522	1.0
i1523	1.5
i1524	1.0
i1525	1.5
i1526	1.5
i1527	1.5
i1528	-3.0
i1529	-3.5
i1530	-1.5
i1531	-3.5
i1532	-4.0
i1533	-4.0
i1534	-2.5
i1535	-3.0
i1536	-3.5
i1537	-2.5
i1538	-3.5
i1539	-1.5
i1540	-2.0
i1541	-4.0
i1542	-2.0
i1543	-2.0
i1544	-4.0
i1545	1.0
i1546	-3.0
i1547	1.0
i1548	0.5
i1549	1.5
i1550	0.5
i1551	0.5
i1552	-1.0
i1553	1.5
i1554	-2.0
i1555	2.0
i1556	-2.0
i1557	2.0
i1558	1.0
i1559	1.0
i1560	2.0
i1561	2.0
i1562	1.5
i1563	1.0
i1564	1.5
i1565	1.5
i1566	1.0
i1567	1.5
i1568	1.5
i1569	1.0
i1570	1.0
i1571	1.5
i1572	1.5
i1573	2.0
i1574	1.5
i1575	1.5
i1576	2.0
i1577	1.0
i1578	0.0
i1579	0.0
i1580	-0.5
i1581	0.5
i1582	0.0
i1583	0.0
i1584	1.5
i1585	1.5
i1586	-1.5
i1587	0.5
i1588	1.5
i1589	1.0
i1590	2.0
i1591	0.5
i1592	2.0
i1593	2.0
i1594	2.5
i1595	0.0
i1596	2.0
i1597	-0.5
i1598	0.0
i1599	0.0
i1600	0.0
i1601	-1.0
i1602	-1.0
i1603	0.5
i1604	1.0
i1605	0.5
i1606	1.5
i1607	1.0
i1608	0.0
i1609	0.0
i1610	-0.5
i1611	0.5
i1612	0.0
i1613	0.0
i1614	1.5
i1615	0.0
i1616	0.0
i1617	1.5
i1618	1.5
i1619	0.5
i1620	2.0
i1621	0.0
i1622	0.0
i1623	-2.5
i1624	-0.5
i1625	2.5
i1626	0.5
i1627	1.0
i1628	-2.5
i1629	0.5
i1630	0.5
i1631	0.5
i1632	0.5
i1633	0.0
i1634	-1.0
i1635	-1.0
i1636	-1.0
i1637	1.5
i1638	1.5
i1639	0.5
i1640	0.5
i1641	0.5
i1642	0.5
i1643	-0.5
i1644	0.0
i1645	0.0
i1646	1.0
i1647	0.5
i1648	0.5
i1649	-1.0
i1650	0.0
i1651	-0.5
i1652	0.5
i1653	-1.0
i1654	1.0
i1655	0.5
i1656	0.0
i1657	0.0
i1658	-2.0
i1659	-0.5
i1660	0.0
i1661	-1.5
i1662	-1.0
i1663	0.5
i1664	-1.0
i1665	-4.0
i1666	0.0
i1667	2.5
i1668	1.5
i1669	2.0
i1670	0.0
i1671	0.5
i1672	0.5
i1673	0.5
i1674	1.0
i1675	1.0
i1676	-2.0
i1677	2.0
i1678	2.5
i1679	0.0
i1680	1.0
i1681	-0.5
i1682	-3.0
i1683	0.5
i1684	-2.0
i1685	-1.5
i1686	-0.5
i1687	-1.5
i1688	-2.0
i1689	-0.5
i1690	-1.0
i1691	0.5
i1692	1.0
i1693	-0.5
i1694	1.5
i1695	3.0
i1696	1.0
i1697	1.5
i1698	-1.5
i1699	-1.0
i1700	2.0
i1701	-1.5
i1702	1.5
i1703	1.0
i1704	-3.0
i1705	-1.0
i1706	-2.0
i1707	2.5
i1708	2.5
i1709	1.5
i1710	1.5
i1711	1.5
i1712	2.5
i1713	2.0
i1714	1.5
i1715	0.5
i1716	1.0
i1717	2.0
i1718	2.5
i1719	0.5
i1720	0.5
i1721	1.0
i1722	0.5
i1723	0.5
i1724	0.5
i1725	0.0
i1726	0.0
i1727	0.0
i1728	-0.5
i1729	-0.5
i1730	0.0
i1731	0.0
i1732	0.0
i1733	0.0
i1734	-0.5
i1735	-1.5
i1736	-2.5
i1737	0.0
i1738	0.0
i1739	0.0
i1740	0.0
i1741	0.0
i1742	-0.5
i1743	0.5
i1744	0.0
i1745	0.0
i1746	1.5
i1747	-1.0
i1748	0.0
i1749	-0.5
i1750	0.0
i1751	1.0
i1752	1.0
i1753	1.0
i1754	0.5
i1755	0.5
i1756	0.0
i1757	0.5
i1758	0.0
i1759	0.5
i1760	0.0
i1761	0.0
i1762	1.0
i1763	1.0
i1764	-1.0
i1765	0.0
i1766	0.0
i1767	-1.0
i1768	0.0
i1769	1.5
i1770	0.0
i1771	-0.5
i1772	-1.0
i1773	0.0
i1774	0.0
i1775	0.0
i1776	0.0
i1777	-1.0
i1778	-1.0
i1779	-0.5
i1780	0.0
i1781	0.0
i1782	0.0
i1783	-1.0
i1784	0.0
i1785	0.0
i1786	0.0
i1787	0.0
i1788	0.0
i1789	0.0
i1790	0.0
i1791	-0.5
i1792	1.0
i1793	1.0
i1794	1.0
i1795	-0.5
i1796	2.0
i1797	0.5
i1798	0.0
i1799	1.5
i1800	1.5
i1801	1.5
i1802	0.5
i1803	1.0
i1804	1.0
i1805	0.5
